decl,decl_fanout,qid_index,qid,qid_label,qid_status,qid_importance,is_primary_decl_of_qid,qid_other_decls,wikipedia_url,wikidata_url,mathlib_doc_url,decision,notes
completedRiemannZeta,2,2/2,Q205966,Riemann hypothesis,formalized,Top,FALSE,"RiemannHypothesis, riemannZeta, riemannZeta_neg_two_mul_nat_add_one, riemannZeta_one_sub",https://en.wikipedia.org/wiki/Riemann_hypothesis,https://www.wikidata.org/wiki/Q205966,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=completedRiemannZeta,,
cond_eq_inv_mul_cond_mul,2,1/2,Q812534,Bayesian probability,formalized,High,TRUE,"ProbabilityTheory.posterior, bayesRisk",https://en.wikipedia.org/wiki/Bayesian_probability,https://www.wikidata.org/wiki/Q812534,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=cond_eq_inv_mul_cond_mul,,
cond_eq_inv_mul_cond_mul,2,2/2,Q812535,Bayesian inference,formalized,High,FALSE,"bayesRisk, compProd_posterior_eq_map_swap, cond, posterior",https://en.wikipedia.org/wiki/Bayesian_inference,https://www.wikidata.org/wiki/Q812535,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=cond_eq_inv_mul_cond_mul,,
coverEntropy,2,1/2,Q166314,Chaos theory,formalized,Top,TRUE,"Ergodic, coverEntropyInf",https://en.wikipedia.org/wiki/Chaos_theory,https://www.wikidata.org/wiki/Q166314,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=coverEntropy,,
coverEntropy,2,2/2,Q45003,Entropy,formalized,High,FALSE,"Real.binEntropy, Real.negMulLog, Real.qaryEntropy",https://en.wikipedia.org/wiki/Entropy,https://www.wikidata.org/wiki/Q45003,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=coverEntropy,,
crossProduct,2,1/2,Q178192,Cross product,formalized,Mid,TRUE,"Cross.lieRing, cross_anticomm, cross_apply, jacobi_cross",https://en.wikipedia.org/wiki/Cross_product,https://www.wikidata.org/wiki/Q178192,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=crossProduct,,
crossProduct,2,2/2,Q34929,Three-dimensional space,formalized,Top,FALSE,EuclideanSpace,https://en.wikipedia.org/wiki/Three-dimensional_space,https://www.wikidata.org/wiki/Q34929,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=crossProduct,,
dist_sq_eq_dist_sq_add_dist_sq_sub_two_mul_dist_mul_dist_mul_cos_angle,2,1/2,Q164321,Law of cosines,formalized,High,FALSE,"law_cos, norm_sub_sq_eq_norm_sq_add_norm_sq_sub_two_mul_norm_mul_norm_mul_cos_angle",https://en.wikipedia.org/wiki/Law_of_cosines,https://www.wikidata.org/wiki/Q164321,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=dist_sq_eq_dist_sq_add_dist_sq_sub_two_mul_dist_mul_dist_mul_cos_angle,,
dist_sq_eq_dist_sq_add_dist_sq_sub_two_mul_dist_mul_dist_mul_cos_angle,2,2/2,Q2344515,History of trigonometry,formalized,Mid,FALSE,"Complex.cos, Complex.sin, Complex.tan, sin_angle_mul_dist_eq_sin_angle_mul_dist",https://en.wikipedia.org/wiki/History_of_trigonometry,https://www.wikidata.org/wiki/Q2344515,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=dist_sq_eq_dist_sq_add_dist_sq_sub_two_mul_dist_mul_dist_mul_cos_angle,,
dist_triangle,2,1/2,Q180953,Metric space,formalized,Top,FALSE,"Dist, EMetricSpace, MetricSpace, PseudoMetricSpace",https://en.wikipedia.org/wiki/Metric_space,https://www.wikidata.org/wiki/Q180953,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=dist_triangle,,
dist_triangle,2,2/2,Q208216,Triangle inequality,formalized,High,TRUE,"abs_add_le, dist_triangle4, norm_add_le, norm_mul_le'",https://en.wikipedia.org/wiki/Triangle_inequality,https://www.wikidata.org/wiki/Q208216,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=dist_triangle,,
exists_maximal_of_chains_bounded,2,1/2,Q179692,Axiom of choice,formalized,Top,FALSE,"Classical.axiomOfChoice, Encodable.axiom_of_choice, ZFSet.choice, zorn_le",https://en.wikipedia.org/wiki/Axiom_of_choice,https://www.wikidata.org/wiki/Q179692,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=exists_maximal_of_chains_bounded,,
exists_maximal_of_chains_bounded,2,2/2,Q290810,Zorn's lemma,formalized,High,TRUE,"zorn_le, zorn_le₀, zorn_subset, zorn_superset",https://en.wikipedia.org/wiki/Zorns_lemma,https://www.wikidata.org/wiki/Q290810,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=exists_maximal_of_chains_bounded,,
exists_mem_subalgebra_near_continuousMap_of_separatesPoints,2,1/2,Q774123,Approximation theory,formalized,High,FALSE,"continuousMap_mem_polynomialFunctions_closure, polynomialFunctions, polynomialFunctions_closure_eq_top, subalgebra_topologicalClosure_eq_top_of_separatesPoints",https://en.wikipedia.org/wiki/Approximation_theory,https://www.wikidata.org/wiki/Q774123,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=exists_mem_subalgebra_near_continuousMap_of_separatesPoints,,
exists_mem_subalgebra_near_continuousMap_of_separatesPoints,2,2/2,Q939927,Stone–Weierstrass theorem,formalized,Mid,FALSE,"ContinuousMap.starSubalgebra_topologicalClosure_eq_top_of_separatesPoints, continuousMap_mem_subalgebra_closure_of_separatesPoints, polynomialFunctions_closure_eq_top, subalgebra_topologicalClosure_eq_top_of_separatesPoints",https://en.wikipedia.org/wiki/Stone-Weierstrass_theorem,https://www.wikidata.org/wiki/Q939927,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=exists_mem_subalgebra_near_continuousMap_of_separatesPoints,,
exists_quadratic_eq_zero,2,1/2,Q15909572,Quadratic formula,formalized,High,FALSE,"discrim, quadratic_eq_zero_iff, quadratic_eq_zero_iff_discrim_eq_sq, quadratic_eq_zero_iff_of_discrim_eq_zero",https://en.wikipedia.org/wiki/Quadratic_formula,https://www.wikidata.org/wiki/Q15909572,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=exists_quadratic_eq_zero,,
exists_quadratic_eq_zero,2,2/2,Q41299,Quadratic equation,formalized,Top,FALSE,"discrim, quadratic_eq_zero_iff, quadratic_eq_zero_iff_discrim_eq_sq, quadratic_eq_zero_iff_of_discrim_eq_zero",https://en.wikipedia.org/wiki/Quadratic_equation,https://www.wikidata.org/wiki/Q41299,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=exists_quadratic_eq_zero,,
extDerivWithin,2,1/2,Q1047080,Differential form,formalized,High,FALSE,"AlternatingMap, ContinuousAlternatingMap, extDeriv, extDeriv_extDeriv",https://en.wikipedia.org/wiki/Differential_form,https://www.wikidata.org/wiki/Q1047080,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=extDerivWithin,,
extDerivWithin,2,2/2,Q1754547,Exterior derivative,formalized,High,FALSE,"extDeriv, extDeriv_apply, extDeriv_extDeriv, extDeriv_pullback",https://en.wikipedia.org/wiki/Exterior_derivative,https://www.wikidata.org/wiki/Q1754547,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=extDerivWithin,,
extDeriv_extDeriv,2,1/2,Q1047080,Differential form,formalized,High,FALSE,"AlternatingMap, ContinuousAlternatingMap, extDeriv, extDerivWithin",https://en.wikipedia.org/wiki/Differential_form,https://www.wikidata.org/wiki/Q1047080,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=extDeriv_extDeriv,,
extDeriv_extDeriv,2,2/2,Q1754547,Exterior derivative,formalized,High,FALSE,"extDeriv, extDerivWithin, extDeriv_apply, extDeriv_pullback",https://en.wikipedia.org/wiki/Exterior_derivative,https://www.wikidata.org/wiki/Q1754547,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=extDeriv_extDeriv,,
extDeriv_pullback,2,1/2,Q1754547,Exterior derivative,formalized,High,FALSE,"extDeriv, extDerivWithin, extDeriv_apply, extDeriv_extDeriv",https://en.wikipedia.org/wiki/Exterior_derivative,https://www.wikidata.org/wiki/Q1754547,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=extDeriv_pullback,,
extDeriv_pullback,2,2/2,Q978505,Pullback (differential geometry),formalized,Mid,FALSE,"VectorField.mpullback, VectorField.mpullbackWithin, VectorField.pullback, extDerivWithin_pullback",https://en.wikipedia.org/wiki/Pullback_differential_geometry,https://www.wikidata.org/wiki/Q978505,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=extDeriv_pullback,,
extend_partialOrder,2,1/2,Q369377,Total order,formalized,Mid,FALSE,"AsLinearOrder.linearOrder, LinearExtension, LinearOrder, LinearOrder.le_total",https://en.wikipedia.org/wiki/Total_order,https://www.wikidata.org/wiki/Q369377,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=extend_partialOrder,,
extend_partialOrder,2,2/2,Q4545863,1/3–2/3 conjecture,formalized,Mid,FALSE,"LinearExtension, toLinearExtension",https://en.wikipedia.org/wiki/13-23_conjecture,https://www.wikidata.org/wiki/Q4545863,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=extend_partialOrder,,
fourierBasis,2,1/2,Q179467,Fourier series,formalized,Top,FALSE,"fourier, fourierCoeff, fourierCoeffOn, hasSum_fourier_series_L2",https://en.wikipedia.org/wiki/Fourier_series,https://www.wikidata.org/wiki/Q179467,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=fourierBasis,,
fourierBasis,2,2/2,Q5166386,Convergence of Fourier series,formalized,Mid,FALSE,"fourierCoeff, hasSum_fourier_series_L2, hasSum_fourier_series_of_summable, has_pointwise_sum_fourier_series_of_summable",https://en.wikipedia.org/wiki/Convergence_of_Fourier_series,https://www.wikidata.org/wiki/Q5166386,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=fourierBasis,,
fourierIntegral,2,1/2,Q1225362,Position and momentum spaces,formalized,High,FALSE,"FourierTransform, PontryaginDual",https://en.wikipedia.org/wiki/Position_and_momentum_spaces,https://www.wikidata.org/wiki/Q1225362,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=fourierIntegral,,
fourierIntegral,2,2/2,Q876215,Harmonic analysis,formalized,Top,TRUE,"HarmonicAt, PontryaginDual, fourierCoeff",https://en.wikipedia.org/wiki/Harmonic_analysis,https://www.wikidata.org/wiki/Q876215,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=fourierIntegral,,
fwdDiff_iter_eq_sum_shift,2,1/2,Q2068418,Finite difference,formalized,High,FALSE,"fwdDiff, fwdDiff_aux.fwdDiffₗ, shift_eq_sum_fwdDiff_iter",https://en.wikipedia.org/wiki/Finite_difference,https://www.wikidata.org/wiki/Q2068418,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=fwdDiff_iter_eq_sum_shift,,
fwdDiff_iter_eq_sum_shift,2,2/2,Q20968946,Discrete calculus,formalized,High,FALSE,"Finset.sum_Ico_by_parts, Finset.sum_range_by_parts, fwdDiff, shift_eq_sum_fwdDiff_iter",https://en.wikipedia.org/wiki/Discrete_calculus,https://www.wikidata.org/wiki/Q20968946,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=fwdDiff_iter_eq_sum_shift,,
geom_sum_eq,2,1/2,Q1306887,Geometric series,formalized,High,FALSE,"geom_sum_mul, hasSum_geometric_of_lt_one, hasSum_geometric_of_norm_lt_one, tsum_geometric_of_lt_one",https://en.wikipedia.org/wiki/Geometric_series,https://www.wikidata.org/wiki/Q1306887,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=geom_sum_eq,,
geom_sum_eq,2,2/2,Q173523,Geometric progression,formalized,High,TRUE,"geom_sum_mul, hasSum_geometric_of_norm_lt_one, summable_geometric_iff_norm_lt_one, tsum_geometric_of_norm_lt_one",https://en.wikipedia.org/wiki/Geometric_progression,https://www.wikidata.org/wiki/Q173523,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=geom_sum_eq,,
geom_sum_mul,2,1/2,Q1306887,Geometric series,formalized,High,FALSE,"geom_sum_eq, hasSum_geometric_of_lt_one, hasSum_geometric_of_norm_lt_one, tsum_geometric_of_lt_one",https://en.wikipedia.org/wiki/Geometric_series,https://www.wikidata.org/wiki/Q1306887,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=geom_sum_mul,,
geom_sum_mul,2,2/2,Q173523,Geometric progression,formalized,High,FALSE,"geom_sum_eq, hasSum_geometric_of_norm_lt_one, summable_geometric_iff_norm_lt_one, tsum_geometric_of_norm_lt_one",https://en.wikipedia.org/wiki/Geometric_progression,https://www.wikidata.org/wiki/Q173523,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=geom_sum_mul,,
gradient,2,1/2,Q173582,Gradient,formalized,High,TRUE,"HasGradientAt, HasGradientAtFilter, HasGradientWithinAt, gradientWithin",https://en.wikipedia.org/wiki/Gradient,https://www.wikidata.org/wiki/Q173582,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=gradient,,
gradient,2,2/2,Q200802,Vector calculus,formalized,Top,TRUE,"VectorField.lieBracket, extDeriv, fderiv",https://en.wikipedia.org/wiki/Vector_calculus,https://www.wikidata.org/wiki/Q200802,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=gradient,,
hasSum_fourier_series_L2,2,1/2,Q179467,Fourier series,formalized,Top,FALSE,"fourier, fourierBasis, fourierCoeff, fourierCoeffOn",https://en.wikipedia.org/wiki/Fourier_series,https://www.wikidata.org/wiki/Q179467,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=hasSum_fourier_series_L2,,
hasSum_fourier_series_L2,2,2/2,Q5166386,Convergence of Fourier series,formalized,Mid,TRUE,"fourierBasis, fourierCoeff, hasSum_fourier_series_of_summable, has_pointwise_sum_fourier_series_of_summable",https://en.wikipedia.org/wiki/Convergence_of_Fourier_series,https://www.wikidata.org/wiki/Q5166386,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=hasSum_fourier_series_L2,,
hasSum_geometric_of_norm_lt_one,2,1/2,Q1306887,Geometric series,formalized,High,TRUE,"geom_sum_eq, geom_sum_mul, hasSum_geometric_of_lt_one, tsum_geometric_of_lt_one",https://en.wikipedia.org/wiki/Geometric_series,https://www.wikidata.org/wiki/Q1306887,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=hasSum_geometric_of_norm_lt_one,,
hasSum_geometric_of_norm_lt_one,2,2/2,Q173523,Geometric progression,formalized,High,FALSE,"geom_sum_eq, geom_sum_mul, summable_geometric_iff_norm_lt_one, tsum_geometric_of_norm_lt_one",https://en.wikipedia.org/wiki/Geometric_progression,https://www.wikidata.org/wiki/Q173523,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=hasSum_geometric_of_norm_lt_one,,
iSup₂_iInf₂_le_iInf₂_iSup₂,2,1/2,Q44455,Game theory,formalized,High,FALSE,"IsSaddlePointOn, Sion.exists_isSaddlePointOn, isSaddlePointOn_iff",https://en.wikipedia.org/wiki/Game_theory,https://www.wikidata.org/wiki/Q44455,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=iSup%E2%82%82_iInf%E2%82%82_le_iInf%E2%82%82_iSup%E2%82%82,,
iSup₂_iInf₂_le_iInf₂_iSup₂,2,2/2,Q690935,Saddle point,formalized,High,FALSE,"IsSaddlePointOn, isSaddlePointOn_iff, isSaddlePointOn_value",https://en.wikipedia.org/wiki/Saddle_point,https://www.wikidata.org/wiki/Q690935,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=iSup%E2%82%82_iInf%E2%82%82_le_iInf%E2%82%82_iSup%E2%82%82,,
integral_deriv_eq_sub,2,1/2,Q1217677,Fundamental theorem of calculus,formalized,Top,FALSE,"Continuous.deriv_integral, Continuous.integral_hasStrictDerivAt, integral_eq_sub_of_hasDerivAt, integral_eq_sub_of_hasDeriv_right_of_le",https://en.wikipedia.org/wiki/Fundamental_theorem_of_calculus,https://www.wikidata.org/wiki/Q1217677,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=integral_deriv_eq_sub,,
integral_deriv_eq_sub,2,2/2,Q149972,Calculus,formalized,Top,TRUE,"HasDerivAt, deriv, intervalIntegral",https://en.wikipedia.org/wiki/Calculus,https://www.wikidata.org/wiki/Q149972,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=integral_deriv_eq_sub,,
intervalIntegral,2,1/2,Q149972,Calculus,formalized,Top,FALSE,"HasDerivAt, deriv, integral_deriv_eq_sub",https://en.wikipedia.org/wiki/Calculus,https://www.wikidata.org/wiki/Q149972,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=intervalIntegral,,
intervalIntegral,2,2/2,Q80091,Integral,formalized,Top,FALSE,"BoxIntegral.integral, MeasureTheory.Integrable, MeasureTheory.integral, intervalIntegral.integral_eq_sub_of_hasDerivAt",https://en.wikipedia.org/wiki/Integral,https://www.wikidata.org/wiki/Q80091,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=intervalIntegral,,
irrational_pi,2,1/2,Q167,Pi,formalized,Top,FALSE,"Real.cos_pi, Real.pi, Real.pi_pos, Real.sin_pi",https://en.wikipedia.org/wiki/Pi,https://www.wikidata.org/wiki/Q167,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=irrational_pi,,
irrational_pi,2,2/2,Q3267775,Proof that pi is irrational,formalized,Mid,TRUE,,https://en.wikipedia.org/wiki/Proof_that_pi_is_irrational,https://www.wikidata.org/wiki/Q3267775,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=irrational_pi,,
isSaddlePointOn_iff,2,1/2,Q44455,Game theory,formalized,High,FALSE,"IsSaddlePointOn, Sion.exists_isSaddlePointOn, iSup₂_iInf₂_le_iInf₂_iSup₂",https://en.wikipedia.org/wiki/Game_theory,https://www.wikidata.org/wiki/Q44455,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=isSaddlePointOn_iff,,
isSaddlePointOn_iff,2,2/2,Q690935,Saddle point,formalized,High,FALSE,"IsSaddlePointOn, iSup₂_iInf₂_le_iInf₂_iSup₂, isSaddlePointOn_value",https://en.wikipedia.org/wiki/Saddle_point,https://www.wikidata.org/wiki/Q690935,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=isSaddlePointOn_iff,,
jacobiSym,2,1/2,Q2296113,Solovay–Strassen primality test,formalized,Mid,FALSE,"Nat.FermatPsp, ZMod.euler_criterion, legendreSym, legendreSym.eq_pow",https://en.wikipedia.org/wiki/Solovay-Strassen_primality_test,https://www.wikidata.org/wiki/Q2296113,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=jacobiSym,,
jacobiSym,2,2/2,Q878259,Quadratic residue,formalized,High,FALSE,"IsSquare, legendreSym, legendreSym.quadratic_reciprocity, quadraticChar",https://en.wikipedia.org/wiki/Quadratic_residue,https://www.wikidata.org/wiki/Q878259,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=jacobiSym,,
legendreSym,2,1/2,Q2296113,Solovay–Strassen primality test,formalized,Mid,FALSE,"Nat.FermatPsp, ZMod.euler_criterion, jacobiSym, legendreSym.eq_pow",https://en.wikipedia.org/wiki/Solovay-Strassen_primality_test,https://www.wikidata.org/wiki/Q2296113,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=legendreSym,,
legendreSym,2,2/2,Q878259,Quadratic residue,formalized,High,TRUE,"IsSquare, jacobiSym, legendreSym.quadratic_reciprocity, quadraticChar",https://en.wikipedia.org/wiki/Quadratic_residue,https://www.wikidata.org/wiki/Q878259,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=legendreSym,,
legendreSym.quadratic_reciprocity,2,1/2,Q472883,Quadratic reciprocity,formalized,High,TRUE,"jacobiSym.quadratic_reciprocity, legendreSym.quadratic_reciprocity', legendreSym.quadratic_reciprocity_one_mod_four, legendreSym.quadratic_reciprocity_three_mod_four",https://en.wikipedia.org/wiki/Quadratic_reciprocity,https://www.wikidata.org/wiki/Q472883,https://leanprover-community.github.io/mathlib4_docs/find/?pattern=legendreSym.quadratic_reciprocity,,
